SampleYear,SampleMonth,Period,Location,FilmDate,NoPts,AnalysisBy,AnalysisDate,Transect,AA,AC,AF,AG,AGSP,AH,AL,AP,APR,AT,AU,CN,CORAL,CORJU,DCY,DL,DSO,EF,FF,HC,IR,IS,MAFO,MAL,MAN,MAR,MC,MD,MDA,MF,MILA,MILC,MILS,ML,MM,MME,MSPP,MYSP,OA,OD,OFAV,OFRA,OX,PA,PB,PBSP,PC,PCL,PD,PF,PP,PS,SB,SC,SCSP,SH,SI,SL,SR,SS,SSPP,TC,BRIA,ENGO,ERYTH,FAN,GO,PLUME,ROD,WHIP,BALL,BASP,BOSP,CLIO,CLSP,ENSP,ROPE,SPO,TUBE,PALY,ZO,ZOSO,ANEM,CMOR,AMPH,CALG,CLAD,DICT,HALI,LIAG,LOBO,MACA,MICRO,PEY,RAMI,SARG,FLCY,LYNG,SCHIZ,EAC,B,P,R,RO,S,O,UNK,TWS,BL,BBD,WBD,PLA,YBD,DSD,DCOR,SCTLD,Check,Notes
2015,11,Annual,Ginsburg Fringe,11/13/15,340,Rosmin Ennis,12/3/15,1,0,0,0,0,0.91,0,2.11,0,0,0,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1.51,0,0,0,0.3,0,3.02,0,0,0,0,0,0,0,8.46,0,2.11,0.91,0,22.96,5.74,0,2.11,,0,0.3,0,0,20.85,0,0,0,7.85,1.81,0.3,0.3,2.72,0.3,0,0,0,0,0,0,,100,
2015,11,Annual,Ginsburg Fringe,11/13/15,340,Rosmin Ennis,12/3/15,2,0,0,0,7.29,0.3,0,4.26,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,8.81,0,0,0,0,0,0,0,5.47,0,0.61,1.52,0,25.84,6.69,0,5.17,,0,0,0,0,18.24,0,0,0,5.47,1.82,0.3,0,3.34,0.61,0,0,0,0,0,0,,100,
2015,11,Annual,Ginsburg Fringe,11/13/15,320,Rosmin Ennis,12/3/15,3,0,0,0,4.21,0,0,1.29,0,0,0,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.65,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,11.33,0,0.65,1.29,0,22.65,4.21,0,8.74,,0,0.32,0,0,18.45,0,0,0.32,2.91,1.62,0,0,3.56,0,0,0,0,0,0,0,,100,
2015,11,Annual,Ginsburg Fringe,11/13/15,300,Rosmin Ennis,12/3/15,4,0,0,0,1.38,0,0,2.76,0,0,0,25.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,6.9,0,0.69,0.34,0,27.59,1.72,0,6.55,,0,0,0,0,21.38,0,0,0,0,0,0,0.34,3.45,1.03,0,0,0,0,0,0,,100,
2015,11,Annual,Ginsburg Fringe,11/13/15,400,Rosmin Ennis,12/3/15,5,0,0,0,0,0,0,0,0,0,0,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,6.53,0,0.26,0.78,0,19.84,1.31,0,8.09,,0,0,0,0,32.64,0,0,0,1.83,0,0,0,4.44,1.04,0,0,0,0,0,0,,100,
2015,11,Annual,Ginsburg Fringe,11/13/15,320,Rosmin Ennis,12/3/15,6,0,0,0,0,0,0,1.67,0,0,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,2,0,0,0,0,10,2.67,0,6.67,,0,0,0,0,18,0,0,0,0,0,0,0,6.67,0.33,0,0,0,0,0,0,,100,
2015,11,Annual,Botany Bay,11/17/15,400,Rosmin Ennis,12/9/15,1,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0.76,0,0.76,0,0,,0,0,0,8.61,0.25,0,0,0,0,0.25,0,0,2.28,0,0,0,0,0.25,0.51,0,0.25,6.84,0,0,0,0,0,0,0.25,2.53,5.32,0,0,0,0,0,0,0,0.76,0,42.03,0,0,2.53,1.27,0,0,,0,0,0,0.25,18.23,0,0,0,0,2.28,0,0,1.27,0,0,0,0,0,0,0,,100,
2015,11,Annual,Botany Bay,11/17/15,380,Rosmin Ennis,12/9/15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.06,0,2.13,0,0,,0,0,0,0.53,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,1.06,0,0.27,2.93,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,1.33,0,57.45,0,0,4.26,1.6,0,0,,0,1.06,0,0,18.09,0,0,0,0,1.06,0,0,1.06,0,0,0,0,0,0,0,,100,
2015,11,Annual,Botany Bay,11/17/15,400,Rosmin Ennis,12/9/15,3,0.26,0,0,0,0,0.26,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,1.79,0,1.28,0,0,,0,0,0,1.53,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,1.79,0,0.77,0.51,0,0,0,0,0,0,0.26,0,5.1,0,0,0,0,0,0,0,4.34,0,38.52,0,0,1.28,7.14,0,2.04,,0,0.77,0,0,26.79,0,0,0,0,1.79,0,0.26,2.04,0,0,0,0,0,0,0,,100,
2015,11,Annual,Botany Bay,11/17/15,420,Rosmin Ennis,12/9/15,4,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.49,0,0.24,0,0,0,0,0,0,0,0,1.22,0,0,0,0.24,0,0,0,0,0,0,0,1.7,0,0,0.24,0,0.49,0,0,,0,0,0,1.7,0,0,0,0,0,0.24,0,0,0.73,0,0,0,0,3.16,0.49,0.49,0.97,2.43,0,0,0,0,0,0,0.49,0,1.95,0,1.46,0,0,0,0,0,3.16,0,32.12,0,0,2.43,9.98,0,1.95,,0,3.16,0,0,24.33,0,0,0,0,3.16,0,0.49,2.19,0,0,0,0,0,0,0,,100,
2015,11,Annual,Botany Bay,11/17/15,360,Rosmin Ennis,12/9/15,5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0.29,0,0,0,0,0,0,0,1.71,0,0,0.29,0,0.29,0,0,,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.29,0,0,0,0,0,0,0.86,0.29,1.14,0,0,0,0,0,0,0,12,0,35.43,0,0,0.86,4.86,0,11.43,,0,0.29,0,0,20,0,0,0,0,0,0.57,0.57,2.86,0,0,0,0,0,0,0,,100,
2015,11,Annual,Botany Bay,11/17/15,400,Rosmin Ennis,12/9/15,6,0.77,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,1.29,0,0,,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0.51,0,0,0,0,0,0,0,7.2,0,20.31,0,0,1.03,3.6,0,29.82,,0,0,0,0,20.57,0,0,0,0,0,0,0.51,2.83,0,0,0,0,0,0,0,,100,
2015,11,Annual,Magens Bay,11/17/15,400,Rosmin Ennis,12/8/15,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,2.03,0.25,0,0.51,0,0,0,0,0,0,1.52,0.25,5.08,0,0,0,0,0,0,0,0,0,44.92,0,0,0,1.02,0,0,,0,0,0,0,18.78,0,0,0.25,0,23.6,0.25,0.51,1.52,0,0,0,0,0,0,0,,100,
2015,11,Annual,Magens Bay,11/17/15,400,Rosmin Ennis,12/8/15,2,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,1.27,3.05,0.51,0.25,1.78,0,0,0,0,0,0,0,1.27,4.83,0,0,0,0,0,0,0,0,0,42.49,0,0,0,0,0,0,,0,0,0,0,15.27,0,0,1.27,0,24.43,0.51,0.25,1.78,0,0,0,0,0,0,0,,100,
2015,11,Annual,Magens Bay,11/17/15,420,Rosmin Ennis,12/8/15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,1.2,0.48,0,0,0,0,0,0,0,0,0,0,0.24,0,0,1.68,0,1.2,0,0,,0,0,0,0.72,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.24,1.92,0.48,0.48,2.88,0,0,0,0,0,0,0.24,4.57,5.77,0,0,0,0,0,0,0,0,0,41.59,0,0,0,1.92,0,0,,0,1.2,0,0,14.66,0,0,0,0,16.11,0,0.72,0.96,0,0,0,0,0,0,0,,100,
2015,11,Annual,Magens Bay,11/17/15,400,Rosmin Ennis,12/8/15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,1.26,0.51,0.25,0,0,,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0.25,0.51,10.1,0,0,0,0,0,0,0.25,0.25,4.29,0,0,0,0,0,0,0,0,0,49.24,0,0,0,0,0,0,,0,1.77,0,0.25,14.14,0,0,0.25,0,11.36,0,0.76,1.01,0,0,0,0,0,0,0,,100,
2015,11,Annual,Magens Bay,11/17/15,420,Rosmin Ennis,12/8/15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,2.17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,2.17,0,0,2.66,0,0,0,0,0,0,1.45,0.24,2.9,0,0,0,0,0,0,0,0.24,0,40.1,0,0,0,0.72,0,0,,0,0.48,0,0.24,27.05,0,0,0.48,0,17.87,0,0,1.45,0,0,0,0,0,0,0,,100,
2015,11,Annual,Magens Bay,11/17/15,460,Rosmin Ennis,12/8/15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0.44,2.66,0.22,0,4.66,0,0,0,0,0,0,0.22,1.55,2,0,0,0,0,0,0,0,0.22,0,25.28,0,0,0,1.11,0,0,,0,1.55,0,0,19.73,0,0,1.77,0,34.37,0.22,0,2,0,0,0,0,0,0,0,,100,
2015,11,Annual,Savana,11/17/15,500,Rosmin Ennis,12/8/15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.2,1.02,0,1.83,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.61,9.37,0,0,0,0,0,0,0.81,0,2.44,0,0,0,0,0,0,0,0,0,7.74,0,0,0,1.43,0,45.62,,0,0,0,0,13.65,0,0,0.2,0,13.44,0,0,1.83,0,0,0,0,0,0,0,,100,
2015,11,Annual,Savana,11/17/15,400,Rosmin Ennis,12/8/15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.77,0,0.77,0,0,,0,0.51,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,1.54,0,0.26,1.03,3.33,0,0,0,0,0,0,0.26,0.26,1.54,0,1.03,0,0,0,0,0,0,0,9.23,0,0,0.26,0.51,0,57.44,,0,0,0,0,10.77,0,0,0,0,7.95,0,0.51,2.56,0,0,0,0,0,0,0,,100,
2015,11,Annual,Savana,11/17/15,420,Rosmin Ennis,12/8/15,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0,0,0.25,0,0,0,0,7.21,0,0,0.5,0,0,,0,0,0,1.49,0.75,0,0,0,0,0.25,0,0,3.98,0,0,0,0,0,0,0.25,2.74,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4.73,0,0,0.25,0.25,0,51.49,,0,0,0,0,12.69,0,0,0,0,4.73,0,0,4.48,0,0,0,0,0,0,0,,100,
2015,11,Annual,Savana,11/17/15,340,Rosmin Ennis,12/8/15,4,0.3,0,0,0,0.61,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0.91,0,0,0.3,0,0,,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.3,0.61,5.79,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0.3,0,71.34,,0,0,0,0,6.4,0,0,0,0,4.27,0,0.3,3.66,0,0,0,0,0,0,0,,100,
2015,11,Annual,Savana,11/17/15,340,Rosmin Ennis,12/8/15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,2.55,0.96,0.32,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0.32,0,0,0,5.1,0,0,0,0,0,0,0.96,0,0.32,0,1.59,0,0,0,0,0,0,0,7.64,0,0,0,0,0,53.5,,0,0,0,0,9.87,0,0,0.32,0,13.38,0,0.32,8.28,0,0,0,0,0,0,0,,100,
2015,11,Annual,Savana,11/17/15,480,Rosmin Ennis,12/8/15,6,0,0.43,0,0,0,0.21,0,0,0,0,0,0,0,0,2.55,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.21,0.21,0,0,0.21,,0,0,0,0.43,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0.43,0.21,0,10.85,0,0,0,0,0,0,0.21,0,0.43,0,0,0,0,0,0,0,0.43,0,6.6,0,0,0,0.21,0,55.53,,0,0,0,0,7.45,0,0,0,0,9.36,0.21,0,2.13,0.85,0,0,0,0,0,0,,100,
2014,9,Annual,Brewers Bay,9/26/14,400,Rosmin Ennis,9/29/14,1,0.26,0,0,0,0.26,0,0,0,0,0,0,2.09,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.51,0,0,3.14,0.52,3.66,0,0,,0,0.26,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0.79,2.36,2.09,1.31,0,0,0,0,0,0,1.57,0,10.73,0,0,0,0.79,0,0,,0,0,0,0,27.23,0,0,0.26,0,6.54,0.26,0.26,4.71,0.26,0,0,0,0,0,0,,100,
2014,9,Annual,Brewers Bay,9/26/14,380,Rosmin Ennis,9/29/14,2,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.27,0,0,0,0,0,0,0,17.31,0,2.75,1.37,0.82,2.2,0,0.55,,0,0.27,0.27,0.82,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,1.1,0.55,1.65,0.27,0,0,0,0,0,0,0.55,0,16.21,1.1,0,0,1.92,0,0.55,,0,0,0,0,36.26,0,0,1.1,0,9.34,0.27,0,4.4,0,0,0,0,0,0,0,,100,
2014,9,Annual,Brewers Bay,9/26/14,420,Rosmin Ennis,9/29/14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,20.68,0,0.24,2.19,0.97,2.43,0,0.24,,0,0,0.24,0.97,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.73,0,1.7,0.24,0,0,0,0,0,0,0,0,17.27,2.19,0,0,4.62,0,0.24,,0,0,0,0,33.58,0,0,0,0,8.52,0.24,0.24,2.19,0,0,0,0,0,0,0,,100,
2014,9,Annual,Brewers Bay,9/26/14,400,Rosmin Ennis,9/29/14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,20.21,0,0.26,1.84,0.26,1.57,0,0,,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,1.31,0.52,1.31,0,0,0,0,0,0,0,1.57,0,15.22,3.94,0,0,3.41,0,1.05,,0,1.05,0,0,34.91,0,0,0,0,4.2,0.52,0,4.99,0,0,0,0,0,0,0,,100,
2014,9,Annual,Brewers Bay,9/26/14,480,Rosmin Ennis,9/29/14,5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,35.96,0,0,0.22,1.97,0.22,0,0,,0,0,0.22,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.66,1.1,1.1,0.44,0,0,0,0,0,0,1.97,0,12.94,1.97,0,0,2.19,0,0.44,,0,0,0,0.22,32.89,0,0,0,0,2.41,0.88,0,5.26,0,0,0,0,0,0,0,,100,
2014,9,Annual,Brewers Bay,9/26/14,480,Rosmin Ennis,9/29/14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83,0,0.21,0,1.7,1.06,0,0,,0,0,0,0.64,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0.64,0.21,0,0,0,0,0,0,0,0,0,0,0.85,1.91,0,0,0,0,0,0,0,1.06,0,13.4,0.64,0,0,2.98,0,0,,0,0.21,0,0,47.02,0,0,1.28,0,10.85,0.43,0,2.13,0,0,0,0,0,0,0,,100,
2014,9,Annual,Buck Island STT,9/30/14,500,Rosmin Ennis,10/6/14,1,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.62,0,0,0.41,0,0,0,0,0,0,0,0,0.41,0,0,6.37,0,1.23,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,2.26,1.64,1.44,1.03,0,0,0,0,0,0,0.21,0,19.1,0.41,0,9.65,6.37,0,1.64,,0,6.16,0.21,0.82,28.95,0,0,0.21,0,9.86,0,0,2.67,0.21,0,0,0,0,0,0,,100,
2014,9,Annual,Buck Island STT,9/30/14,440,Rosmin Ennis,10/6/14,2,0.24,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,1.91,0,0,,0,0,0,0.24,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,1.67,2.63,0,0,0,0,0,0,0,0.72,0,24.64,0,0,13.4,6.46,0,2.39,,0,4.55,0,0.96,26.56,0,0,0.24,0,6.7,0,0,5.26,0,0,0,0,0,0,0,,100,
2014,9,Annual,Buck Island STT,9/30/14,540,Rosmin Ennis,10/6/14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0.38,0,0,,0,0,0,0.19,0,0,0,0,0,0,0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.38,5.89,2.09,0,0,0,0,0,0,0,0.19,0,21.86,1.33,0,8.56,3.99,0,11.22,,0,6.27,0,0,25.29,0,0,0,0,7.22,0,0.19,2.66,0,0,0,0,0,0,0,,100,
2014,9,Annual,Buck Island STT,9/30/14,420,Rosmin Ennis,10/6/14,4,0.49,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.24,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0.73,0,0.24,0,0,,0,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,6.85,2.2,0,0,0,0,0,0,0,0.49,0,24.21,0.98,0,8.8,6.11,0,3.91,,0,0,0,0.49,24.21,0,0,2.2,0,12.22,0,0,2.69,0,0,0,0,0,0,0,,100,
2014,9,Annual,Buck Island STT,9/30/14,440,Rosmin Ennis,10/6/14,5,0.24,0,0,0,0,0,0.24,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,1.42,0,0,,0,0,0,0,0,0,0,0,0,0.24,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,1.42,3.3,0,0,0,0,0,0,0,1.18,0,27.12,1.42,0,9.67,4.25,0,4.25,,0,4.25,0,0,27.83,0,0,1.42,0,5.19,0,0,3.77,0,0.24,0,0,0,0,0,,100,
2014,9,Annual,Buck Island STT,9/30/14,500,Rosmin Ennis,10/6/14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.2,0.81,0,0.81,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,1.63,0,0,0,0,0,0,0,0.81,0,28.51,0.41,0,4.28,5.91,0,3.67,,0,0.2,0,0.2,32.59,0,0,2.44,0,13.24,0,0,1.83,0,0,0,0,0,0,0,,100,
2014,9,Annual,South Capella,9/30/14,440,Rosmin Ennis,10/7/14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.18,5.92,0,3.55,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0.24,0,0,0.71,4.03,0.24,0,0,0,0,0,0,1.9,0,24.64,0,0,20.85,3.79,0,5.45,,0,1.18,0,0.47,18.25,0,0,0.24,0,4.03,0,0,4.27,0,0,0,0,0,0,0,,100,
2014,9,Annual,South Capella,9/30/14,480,Rosmin Ennis,10/7/14,2,0,0,0,0,0.22,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19,0.43,0,0,0,,0,0,0,0,0,0,0,0,0,1.08,0,0,0.65,0,0,0,0,0,0,0.22,0.22,0.22,0,0,2.59,0,0,0,0.22,1.51,5.82,0,0,0,0,0,0,0,1.94,0,17.89,0,0,20.69,6.68,0,3.23,,0,1.51,0,0.86,14.22,0,0,0,0,9.7,0.22,0,3.45,0,0,0,0,0,0,0,,100,
2014,9,Annual,South Capella,9/30/14,500,Rosmin Ennis,10/7/14,3,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.1,0.61,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0.2,0.4,0,0,0,0,0,0,0,0,0.81,10.12,0,0,0,0,0,0,0,2.23,0,18.83,0,0,22.27,5.47,0,2.02,,0,3.24,0,1.82,14.57,0,0,0.2,0,5.26,0,0,1.21,0,0,0,0,0,0,0,,100,
2014,9,Annual,South Capella,9/30/14,440,Rosmin Ennis,10/7/14,4,0.71,0,0,0,0.71,0,0.24,0,0,0,0,0,0.24,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,8.47,0.24,1.41,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,2.12,0,0,0,0,0,0,0.24,0.94,2.12,0,0,0,0,0,0,0,3.53,0,19.76,0,0,27.29,3.53,0,2.35,,0,1.65,0,0.71,19.29,0,0,0.47,0,2.59,0,0.24,3.53,0,0,0,0,0,0,0,,100,
2014,9,Annual,South Capella,9/30/14,480,Rosmin Ennis,10/7/14,5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.65,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.43,10.8,0.22,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0.65,0.22,0,0,0,0,0,0,0,0,0.22,0,1.51,0.22,0,0,0,0,0,0,2.16,0,25.7,0,0,26.57,2.16,0,3.02,,0,1.08,0,0.43,20.73,0,0,0.43,0,1.3,0,0.22,3.67,0.22,0,0,0,0,0,0,,100,
2014,9,Annual,South Capella,9/30/14,480,Rosmin Ennis,10/7/14,6,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.21,0,0,0,0,0.64,10.64,1.7,1.28,0,0,,0,0,0,0,0,0,0.21,0,0,0,0,0,0.64,0,0,0,0,0,0.64,0,0,1.06,0,0,0,0,0,0,0.21,0.21,1.28,0.64,0,0,0,0,0,0,2.55,0,21.91,0,0,24.68,3.19,0,2.34,,0,0.43,0,0.21,21.91,0,0,0,0,2.77,0.21,0,2.13,0,0,0,0,0,0,0,,100,
